id,start_date,lat,lon,l3,surface_total,surface_covered,price,title,property_type,operation_type
IF3H4LNjs+Deo+/2I4fUkA==,2019-02-27,-34.5968048765,-58.39755887,Barrio Norte,70.0,70.0,16000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
+Y1e2Ov3Nkxg1qNLSTyUlw==,2019-02-27,-34.59316,-58.42851,Villa Crespo,110.0,100.0,26500.0,Departamento de 3 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
J+RTtQDaAdWXowh1LX2ryA==,2019-02-27,-34.5792611,-58.4889141,Villa Urquiza,74.0,66.0,27000.0,Departamento de 3 amb con cochera fija.,Departamento,Alquiler
v2umBWVFkrTBbrsiPO5a4A==,2019-02-27,-34.570884,-58.488694,Villa Urquiza,71.0,71.0,20000.0,"DEPARTAMENTO-ALQUILER-VILLA URQUIZA,CABA",Departamento,Alquiler
YLn22tHPJ1IBGpB/SM5F8Q==,2019-02-27,-34.572722,-58.4833846,Villa Urquiza,70.0,62.0,18500.0,Departamento 3 amb al Frente - Balcon - Cocina y Lavadero indep.,Departamento,Alquiler
H+jlnIpoRkMharVeoFDjwQ==,2019-02-27,-34.5875461589,-58.4088162184,Palermo,130.0,111.0,50000.0,"Departamento en venta o alquiler con cochera, balcón terraza y vigilancia 24hs",Departamento,Alquiler
wM62SCNbwvs3RDK0rB2JPw==,2019-02-27,-34.5875505,-58.4092087,Palermo,130.0,111.0,50000.0,ALQUILER Coronel Diaz al 2100 - p. 17 cochera Vig,Departamento,Alquiler
hFSj8Rpqga3NoErtsIJrxw==,2019-02-27,-34.5707147216,-58.4350795968,Belgrano,110.0,93.0,29000.0,SEMIPISO CALLE - BALCON - VISTA ABIERTA,Departamento,Alquiler
jPsnrKbBADyis/LHD9g7zQ==,2019-02-27,-34.5762335,-58.4649353,Belgrano,89.0,80.0,22000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
gmO21gwcwWylGsGtfuoZKg==,2019-02-27,-34.622902,-58.439308,Caballito,110.0,100.0,28000.0,Alquiler Departamento en Caballito Capital Federal JUAN B ALBERDI 700,Departamento,Alquiler
0f1vcy+8llSiH3rlYKiVYQ==,2019-02-27,-34.59316,-58.42851,Villa Crespo,110.0,100.0,26500.0,Departamento de 4 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
f9z42s9TwSe+QXiR/Z+FvA==,2019-02-27,-34.5955012,-58.3844207,Recoleta,120.0,120.0,32000.0,ALQUILER RECOLETA,Departamento,Alquiler
NKg8G6n+kfO5r2s6lUDCqA==,2019-02-27,,,Barrio Norte,171.0,160.0,35000.0,Esmeralda y Juncal,Departamento,Alquiler
6kTspC1grLLhHLcqFGKbAw==,2019-02-27,-34.5950932,-58.4371128,Palermo,105.0,105.0,55000.0,Local de 1 ambiente en Alquiler en Palermo,Local comercial,Alquiler
xClud2husR+R8OAFnpKmqg==,2019-02-27,-34.559533,-58.4593239,Belgrano,40.0,40.0,26000.0,Local - Belgrano,Local comercial,Alquiler
FTbnV70gTZeF6tZovKzv/Q==,2019-02-27,-34.594499,-58.3959606,Barrio Norte,34.0,34.0,23000.0,Local Comercial. Planta Baja: 3.13 x 8.46 m². Entrepiso: 8 m².,Local comercial,Alquiler
rqk8Zflk1sKf8lUQCf51ow==,2019-02-07,-34.5950416,-58.3903541,Barrio Norte,100.0,100.0,60000.0,Arenales 1600 - 100 M2 PLANTA LIBRE CON DIVISIONES,Oficina,Alquiler
XEh2R4WZgW5gadDVUecleQ==,2019-02-07,-34.5486796805,-58.4590305031,Nuñez,60.0,56.0,15500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
FVUFIzGuNlHOEgVyX/EfuQ==,2019-02-07,-34.55691,-58.4613133,Belgrano,76.0,67.0,17000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
Z6nN75EI0l21UD2fvBlBvA==,2019-02-07,-34.5744898,-58.4430815,Belgrano,105.0,70.0,26000.0,¡Departamento 3 Ambientes con Gran Terraza Propia y Balcón! Belgrano,Departamento,Alquiler
GvRzhlFK1HIt1dpdx8jcFA==,2019-02-07,-34.5519155,-58.4612304,Belgrano,43.0,40.0,13000.0,"IBERA 2100 DOS AMBIENTES , ALQUILER",Departamento,Alquiler
QVkGmKuj7bKJ0aAPFwyjDw==,2019-02-07,-34.5976044943,-58.403541442,Recoleta,45.0,45.0,23000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
wh65I7lPDeub3QDaqPfYPQ==,2019-02-07,-34.5954553,-58.4035286,Barrio Norte,32.0,32.0,11000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
H1a0Cyk4U/JNTfsa2wLPGg==,2019-02-07,-34.5978839,-58.4429443,Villa Crespo,35.0,35.0,10000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
R6+OGHM5cTV/RJ9wrPdXeQ==,2019-02-07,-34.5981881,-58.4385879,Villa Crespo,61.0,57.0,22000.0,¡Departamento 3 Amb con Cochera! Apto Profesional / Ideal Oficina,Departamento,Alquiler
bbh5SA7nww4fI7pTKhgSEw==,2019-02-07,-34.57471466,-58.48255539,Villa Urquiza,35.0,31.0,9600.0,Olazabal  4700 5°  - $ 9.600 - Departamento Alquiler,Departamento,Alquiler
g2l3rXdLn0F0U6Wbd3VAyQ==,2019-02-07,-34.6246865,-58.4697572,Flores,63.0,63.0,18000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
Mw15L7vxBBBzFXs8ZcOiVg==,2019-02-07,-34.5736463,-58.4362917,Palermo,33.0,33.0,10000.0,Local - Palermo Hollywood,Local comercial,Alquiler
6qrPYBMfq0hHhmxB0jGVnw==,2019-02-07,-34.60577011,-58.45405197,Caballito,59.0,59.0,18000.0,Av San Martin  1800 - $ 18.000 - Local Alquiler,Local comercial,Alquiler
frqnk9lGKA/pbECtTfmLNg==,2019-02-07,-34.63236237,-58.46274948,Flores,45.0,42.0,10500.0,Pedernera  200 1°  - $ 10.500 - Departamento Alquiler,Departamento,Alquiler
nS/1IO0UVD+vwmVyGO6icA==,2019-02-07,-34.554791,-58.464181,Nuñez,54.0,50.0,16500.0,ALQUILER DEPARTAMENTO 1 AMB. CON COCHERA EN NUÑEZ,Departamento,Alquiler
IjozCOzWxsA9E3d0g1fImg==,2019-02-07,-34.593896,-58.429657,Palermo,28.0,28.0,10000.0,Monoambiente con Balcon Amenities en Palermo,Departamento,Alquiler
V0gpHrlDfqp+00xNoOosBg==,2019-02-07,-34.5938684253,-58.3929816322,Recoleta,40.0,30.0,16000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
Bj4m831FHfQ7mmQtVp9raQ==,2019-02-07,-34.5869602,-58.3987316,Recoleta,36.0,32.0,14000.0,Departamento en Venta en  Recoleta Calle Laprida Dacal Bienes Raices,Departamento,Alquiler
xRNclqdKMlcrmX6sAq+FKQ==,2019-02-07,-34.5969947,-58.4416745,Villa Crespo,40.0,36.0,17000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
1IVZdXjuh/tXdOH0r+mEIA==,2019-02-07,-34.57062149,-58.48609161,Villa Urquiza,35.0,33.0,11500.0,Pacheco   2700 2°  - $ 11.500 - Departamento Alquiler,Departamento,Alquiler
CYSiXIFQFKyIHMJnkl3efw==,2019-02-07,-34.57982635,-58.47657394,Villa Urquiza,43.0,43.0,12000.0,V. Triunvirato   3900 4°  - $ 12.000 - Departamento Alquiler,Departamento,Alquiler
vU3uxvGcdz+5p6MFZczRLA==,2019-02-07,-34.6214823,-58.4721621,Flores,75.0,55.0,17000.0,Gran 2 ambientes balcon terraza y cochera!,Departamento,Alquiler
88mracF1r0GfoWLEz6M9Nw==,2019-02-07,-34.6144546,-58.4154838,Almagro,30.0,30.0,9500.0,Departamento de 2 ambientes - Almagro,Departamento,Alquiler
d25ZQKo8ZwukLj0l3MhNDg==,2019-02-07,-34.5774794,-58.4252634,Palermo,60.0,55.0,35000.0,ESPECTACULAR 2 AMBIENTES CON COCHERA Y VISTA AL RIO EN TORRE BERUTI,Departamento,Alquiler
9wcMBoPLTiwJmx6p+A0mWA==,2019-02-07,-34.5739586,-58.440375,Palermo,49.0,45.0,16000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
QaLz43w3gRaPMWTLQr9xEA==,2019-02-07,-34.586361,-58.417419,Palermo,42.0,42.0,16000.0,Alquiler Departamento en Palermo Capital Federal Guemes 4000,Departamento,Alquiler
wApFREf4PtEOeRI+ioWXKg==,2019-02-07,-34.5757869,-58.4329925,Palermo,55.0,50.0,16000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
9cXvce/Jjrtf68moTB/oUg==,2019-02-07,-34.5878271,-58.4189197,Palermo,38.0,35.0,13000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
OeNNMC4PK97MvNJsrkos3A==,2019-02-07,-34.5807966,-58.4136155,Palermo,60.0,60.0,35000.0,Departamento - Botanico,Departamento,Alquiler
UA9Xm8PtCbLGfM/YgYyJBA==,2019-02-07,-34.5773882,-58.4313513,Palermo,45.0,45.0,13000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
dRQzqTyAalm/1wg05ck++A==,2019-02-07,-34.5636949,-58.4581944,Belgrano,40.0,38.0,12500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
KV6ESktjRoCFlTzj6okGvQ==,2019-02-07,-34.5606331571,-58.4441201222,Belgrano,59.0,48.0,29500.0,"2 AMBIENTES CON VISTA AL RÍO, en ALQUILER!  - BELGRANO",Departamento,Alquiler
a4LWkmpOQgnp2NPxXkSmMg==,2019-02-07,-34.555706762,-58.4595642002,Belgrano,35.0,35.0,11900.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
zeoVbmp2zy2J4i7TGhUCVg==,2019-02-07,-34.594835,-58.392144,Recoleta,38.0,38.0,16000.0,ALQUILER DEPTO DE 2 AMBIENTES AL FRENTE  RECOLETA,Departamento,Alquiler
jnnh1yLv4h2ZoFfX8rYvpw==,2019-02-07,-34.5947627,-58.3901869,Recoleta,60.0,60.0,26000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
BJpmrM0Wam6bTkbcCOEd4Q==,2019-02-07,-34.592718,-58.389354,Recoleta,60.0,60.0,21000.0,Departamento en venta 2 ambientes - Zona Plaza Vicente Lopez - Recoleta,Departamento,Alquiler
PhGeX/URr/L2Jdo4h1OA+Q==,2019-02-07,-34.612113,-58.435233,Caballito,83.0,42.0,20000.0,"Depto 2 amb. Balcón, Terraza y Cochera Caballito",Departamento,Alquiler
5i2GZt2rlN2VS+nGSalGyQ==,2019-02-07,-34.56867218,-58.49253845,Villa Urquiza,70.0,65.0,23000.0,Triunvirato   5400 10°  - $ 23.000 - Departamento Alquiler,Departamento,Alquiler
yQIuDnop1vQ4dgbAG08QyA==,2019-02-07,-34.5797521,-58.4807308,Villa Urquiza,42.0,42.0,13000.0,GAMARRA 1828 2º B,Departamento,Alquiler
hgPLRhs1222d2dB7hD98kQ==,2019-02-07,-34.5730679,-58.4842532,Villa Urquiza,93.0,43.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
1DWOnF+TDfjU6DUO+Uc8Jw==,2019-02-07,-34.573225,-58.473265,Villa Urquiza,86.0,31.0,18000.0,DIVINO 2 amb Balcón Aterraz + Terraza y Parrilla,Departamento,Alquiler
eFEl8HH8YqbEn0KKkrHLZg==,2019-02-07,-34.570884,-58.4886936,Villa Urquiza,51.0,45.0,16500.0,Hermoso 2 Ambientes con cochera cubierta!,Departamento,Alquiler
HsgNq3p5GbOcgejtDY5DsQ==,2019-02-07,-34.6180243,-58.476358,Flores,63.0,55.0,12000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
1OfkScqOScyqlIAuHOfBsg==,2019-02-07,-34.6341644,-58.4670727,Flores,65.0,60.0,16700.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
6qYqQ4Dv3tJ3jb47133ARw==,2019-02-07,-34.6341644,-58.4670727,Flores,65.0,60.0,15650.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
XHUZbFTwvpj/1JwDSabEJw==,2019-02-07,-34.5854273,-58.4146533,Palermo,110.0,100.0,30000.0,Araoz y Santa Fe - 3 amb y dependencia - Reciclado!,Departamento,Alquiler
BiskuFkgUlgXQc5FqPE/3w==,2019-02-07,-34.58522,-58.426652,Palermo,69.0,69.0,32000.0,Departamento en alquiler en  Palermo Chico,Departamento,Alquiler
KtNwrvKJ9Z83/ja1YBqP2w==,2019-02-07,-34.5763211089,-58.4246429727,Palermo,100.0,100.0,49000.0,Departamento - Palermo Nuevo,Departamento,Alquiler
DZ6eKTK0EETRtZxe244q9Q==,2019-02-07,-34.5634239,-58.4400501,Palermo,70.0,62.0,17900.0,Departamento - Las Cañitas,Departamento,Alquiler
7/FwG7BmA/iMoub3TyWNPA==,2019-02-07,-34.5774794,-58.4252634,Palermo,114.0,102.0,59000.0,Departamento - Palermo,Departamento,Alquiler
btJqqSvMKJZk66MYR5AgIQ==,2019-02-07,-34.5708526,-58.4427001,Belgrano,75.0,60.0,20000.0,Departamento - Belgrano,Departamento,Alquiler
yThr5fwradyHkyNsDJFhzw==,2019-02-07,-34.6226633,-58.432541,Caballito,79.0,73.0,22000.0,Excelente semipiso de 3 ambientes - Caballito,Departamento,Alquiler
QQC3eSi/LQXq414EuRbPng==,2019-02-07,-34.595477,-58.403852,Barrio Norte,73.0,60.0,20500.0,Alquiler 3 ambientes con PATIO en Barrio Norte!!,Departamento,Alquiler
rpcTNCQthEHDE8vruobmFw==,2019-02-07,-34.544644,-58.464065,Nuñez,65.0,65.0,18500.0,ALQUILER 4 AMB. NUÑEZ,Departamento,Alquiler
jJ+gP3XPF5q2z0D7lXOudQ==,2019-02-07,-34.58293533,-58.40753174,Palermo,117.0,94.0,34000.0,Las Heras   3900 1°  - $ 34.000 - Departamento Alquiler,Departamento,Alquiler
OqmBODWh+/Y8DEHSqQVv/g==,2019-02-07,-34.593151,-58.428432,Palermo,96.0,90.0,19800.0,Alquiler Departamento en Palermo Capital Federal AV. SCALABRINI ORIZ 1200,Departamento,Alquiler
QWxMHWALyxSvIIZdqJYuuQ==,2019-02-07,-34.5713224,-58.4493442,Belgrano,67.0,59.0,24500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
3GozZMGQLulR8UQLgp6T7A==,2019-02-07,-34.5662611705,-58.4394023287,Belgrano,90.0,84.0,20000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
XHXnBO1leocqovzZe+/R4A==,2019-04-01,-34.5789786,-58.4132878,Palermo,46.0,46.0,26000.0,Excelente zona - Local a la calle,Oficina,Alquiler
7K5GDDORQqfK9QhAGu8JNw==,2019-04-01,-34.5823994,-58.4485287,Palermo,66.0,66.0,22000.0,Oficina en la Musa Stars  Excelente Valor Con Cochera !!,Oficina,Alquiler
WPPk5OaN6/OoEy63FnzngA==,2019-04-01,-34.5925835,-58.409799,Recoleta,36.0,30.0,12000.0,Gallo 1500 - Depto 2 amb con patio APTO PROFESIONAL - Recoleta,Oficina,Alquiler
PmHSRiBWfu7ZaXKZBlKQ1g==,2019-04-01,-34.625844,-58.4572789,Flores,55.0,55.0,14000.0,3 AMBIENTES SEMIPISO EN ALQUILER EN FLORES SUBTE A CARABOBO,Departamento,Alquiler
/Oiq1Fh8PvhAP72ACAT7Zw==,2019-04-01,-34.5837587,-58.4017273,Recoleta,70.0,63.0,28000.0,Departamento de tres ambientes a Contrafrente Apto Profesional en Recoleta,Departamento,Alquiler
la6N2ZTWLL9bWGsj6Eo2YA==,2019-04-01,-34.5789786,-58.4132878,Palermo,46.0,46.0,26000.0,Excelente zona - Local a la calle,Local comercial,Alquiler
SFCn2nN5s/QBb7REEqQzrw==,2019-04-01,-34.5956803,-58.4092885,Palermo,53.0,53.0,15000.0,Paraguay 2900,Local comercial,Alquiler
F1Dg9B7yWhCvJo0YytFezg==,2019-04-01,-34.5789786,-58.4132878,Palermo,46.0,46.0,26000.0,Excelente zona - Local a la calle,Local comercial,Alquiler
iN6AZ9+TGUtBTNn+46KGXw==,2019-04-01,-34.5989115,-58.4331684,Villa Crespo,135.0,135.0,25000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
Z/klewbUnN7GKMJUnlD95g==,2019-04-01,-34.554791,-58.464181,Nuñez,28.0,28.0,14500.0,ALQUILER DEPARTAMENTO MONOAMBIENTE,Departamento,Alquiler
jaUPgPZOWFZsvFXENnapkw==,2019-04-01,-34.5505707,-58.4698554,Nuñez,41.0,37.0,12500.0,Departamento - Nuñez,Departamento,Alquiler
VjX+UJSM+Z841XPCZD99Zg==,2019-04-01,-34.6095846,-58.4302826,Almagro,35.0,32.0,11000.0,ESPECTACULAR MONOAMBIENTE -ALMAGRO-,Departamento,Alquiler
xFbWGEg00AAMaInsZ9durQ==,2019-04-01,-34.5785422,-58.4279649,Palermo,41.0,35.0,29000.0,Departamento amoblado 1 amb  - Palermo Hollywood,Departamento,Alquiler
PTPqfkRZ0paH1WIhPQ/xjQ==,2019-04-01,-34.5729223,-58.4387472,Palermo,39.0,35.0,12500.0,PALERMO 1 AMBIENTE NUEVO MUY MODERNO CON BALCON,Departamento,Alquiler
U/IZ4qwsnVYkKPUQSQha9Q==,2019-04-01,-34.59777,-58.41571,Palermo,28.0,28.0,9000.0,Departamento de 1 ambiente en Alquiler en Palermo,Departamento,Alquiler
fL9ew1W2gqe1rqMlmqg/mg==,2019-04-01,,,Barrio Norte,34.0,34.0,9500.0,Departamento - Barrio Norte,Departamento,Alquiler
1wNUyqO+BJa60QmTN8Xc5A==,2019-04-01,-34.59565,-58.407584,Barrio Norte,38.0,35.0,11000.0,HERMOSO DEPTO 1 1/2 AMB DIVIDIDO C/ BALCÓN AL FTE,Departamento,Alquiler
M3wR8auUPoNZV7PyM/mQxA==,2019-04-01,-34.5868855,-58.4815007,Villa Urquiza,36.0,31.0,11000.0,Monoambiente SUPER luminoso en el corazon de Villa Urquiza!!,Departamento,Alquiler
+J3rmQ2p8h76bpn78EkSwQ==,2019-04-01,-34.5916746,-58.4255287,Palermo,80.0,80.0,22000.0,Planta baja a estrenar-Sin expensas,Local comercial,Alquiler
7FP4TTq/34jupg8MD7yMRw==,2019-04-01,-34.595642,-58.409615,Barrio Norte,32.0,32.0,10000.0,Alquiler Local en Barrio Norte Capital Federal Paraguay 2900,Local comercial,Alquiler
IhzOgfzdWzncHnBBPkcKbw==,2019-04-01,-34.579723,-58.477169,Villa Urquiza,65.0,65.0,25000.0,Alquiler Local en Villa Urquiza Capital Federal Avenida Triunvirato 4000,Local comercial,Alquiler
Pc65BXgTLXjajDQLvJleaw==,2019-04-01,-34.63395,-58.4627529,Flores,31.0,29.0,9500.0,2 ambientes muy luminoso balcón bajas expensas,Departamento,Alquiler
UPo2ZFZp1HVp7bHgI3OhMg==,2019-04-01,-34.5569229,-58.4652612,Nuñez,40.0,37.0,14500.0,Departamento - L.De Nuñez,Departamento,Alquiler
v/WOxDgIo0CGEcBi/xb+hQ==,2019-04-01,-34.5372687,-58.4662132,Nuñez,58.0,50.0,45000.0,"Alquiler temporario, Exclusivo  2 amb. ,vista al Río, Jardines del Libertador , Nuñez, CABA",Departamento,Alquiler
BXipEPsRBxjdAcPqon+vMg==,2019-04-01,-34.5372687,-58.4662132,Nuñez,58.0,50.0,45000.0,"Alquiler temporario,  2 amb. con vista al Río, Jardines del Libertador , Nuñez, Capital Federal",Departamento,Alquiler
nAdfUJgiGBFoSyqxJw4Dpg==,2019-04-01,-34.602367,-58.41717,Almagro,48.0,44.0,24000.0,ALQUILER 2 AMB AMOBLADO BALCÓN COCHERA EN ALMAGRO,Departamento,Alquiler
VV8JgOwwAoBxfCGPlMzwYQ==,2019-04-01,-34.6145852,-58.4203141,Almagro,64.0,47.0,16200.0,Departamento alquiler,Departamento,Alquiler
d6vyQhTbW7vgXk9Jvu5KKg==,2019-04-01,-34.6019843,-58.4175477,Almagro,50.0,45.0,16000.0,Departamento en alquiler en Almagro 2 ambientes,Departamento,Alquiler
cwhHZqBltXUbJutNC0BRIw==,2019-04-01,-34.598410415,-58.418360423,Almagro,38.0,35.0,12000.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
n2hXWrLwZM3hZE8kFZOFmA==,2019-04-01,-34.5819801,-58.4121579,Palermo,40.0,38.0,18000.0,2 amb- Las Heras y Ugarteche - Palermo,Departamento,Alquiler
Cs/Xt1g8OAc+88BZSDQ+kQ==,2019-04-01,-34.5792782,-58.4305871,Palermo,60.0,60.0,34000.0,"Alquiler temporario, moderno Dpto2 amb, con dos baños- Palermo Hollywood",Departamento,Alquiler
Uz8DpZPJw5AHkk0GDcsxtQ==,2019-04-01,-34.5882782,-58.4189514,Palermo,68.0,60.0,21000.0,"Araoz y Mansilla-2 amb, cfte.,balcón, cochera.68 m2 -Departamento - Palermo",Departamento,Alquiler
kvijBCREuVJeUk0w8y3UzQ==,2019-04-01,-34.5792782,-58.4305871,Palermo,60.0,60.0,34000.0,"Alquiler temporario, Departamento 2 amb, con dos baños- Palermo Hollywood",Departamento,Alquiler
LEmo2NsbLl2TxdPl5k9wcQ==,2019-04-01,-34.586699,-58.420628,Palermo,49.0,47.0,16000.0,Dpto 2 amb amplio luminoso excelente ubicación,Departamento,Alquiler
GQ6jvjcjvn2VKJ0A7jZ6wQ==,2019-04-01,-34.5790537,-58.4289507,Palermo,55.0,30.0,19500.0,Departamento - Palermo,Departamento,Alquiler
8hZBRT7kal24HQzIO1DuBA==,2019-04-01,-34.5823819,-58.4056611,Palermo,38.0,38.0,16000.0,Excelente 2 Amb amplio luminoso a nuevo,Departamento,Alquiler
stRiekXOMC2l3oZLQ7leuw==,2019-04-01,-34.5841025751,-58.4209862176,Palermo,45.0,45.0,14000.0,Atípico duplex al frente en alquiler en Palermo - Apto para profesionales.,Departamento,Alquiler
q6ut/p5ZQPNJkVigJN4KgA==,2019-04-01,-34.5719163,-58.4458267,Belgrano,75.0,69.0,17500.0,ALQUILER 2amb en Belgrano de 75m2 en Ubicación inmejorable Luminoso al Frente,Departamento,Alquiler
b2K4iu4J51Uvcz5gkJkRlg==,2019-04-01,-34.554915,-58.457138,Belgrano,41.0,37.0,14000.0,ALQUILER DEPTO DE 2 AMBIENTES EN BELGRANO,Departamento,Alquiler
ATfwov65u1biSOZxhLiEnw==,2019-04-01,-34.587746,-58.402654,Recoleta,40.0,40.0,13000.0,ALQUILER DEPTO 2 AMB - BUEN EDIFICIO Y UBICACIÓN,Departamento,Alquiler
4kgTqeWiMSMrF7bLtMxXIw==,2019-04-01,-34.591281,-58.388559,Recoleta,33.0,33.0,14000.0,Departamento 2 ambientes en Alquiler- Recoleta,Departamento,Alquiler
m1wLtdR5C5AYFexKbB59AA==,2019-04-01,-34.5917704,-58.3779921,Recoleta,65.0,62.0,27000.0,"Departamento 65m² 2 ambientes en Esmeralda al 1300, Recoleta, Capital Federal, Recoleta, por $ 27.000",Departamento,Alquiler
UwR0qxRl0CbxOpH/QT55eg==,2019-04-01,-34.626675,-58.450866,Caballito,49.0,49.0,20000.0,ALQUILER 2 AMB CON AMENITIES C/ EN CABALLITO,Departamento,Alquiler
KNpe+p8n3/SNOKL9y3AoEQ==,2019-04-01,-34.6263420117,-58.4525758333,Caballito,55.0,35.0,16000.0,2 amb al frente c/balcón terraza cerca estación Línea A Carabobo,Departamento,Alquiler
aX4k6tMEjEViujBGWJfGcA==,2019-04-01,-34.5938018,-58.4087229,Barrio Norte,39.0,39.0,12500.0,Departamento - Barrio Norte,Departamento,Alquiler
D1mzH1PO4pKwlJvez+Z5ig==,2019-04-01,-34.6056159,-58.4400859,Villa Crespo,39.0,39.0,12500.0,Departamento de 2 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
0vcfN6idfjLUc/BFGnPfOA==,2019-04-01,-34.6037095045,-58.4420597266,Villa Crespo,35.0,35.0,12900.0,Departamento de 2 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
JDNw3Vv/UBV6MRYPGJ0emw==,2019-04-01,-34.570467,-58.487243,Villa Urquiza,45.0,43.0,14000.0,Alquiler cómodo 2 ambientes,Departamento,Alquiler
ESkNDK0wLk9pbMLZdOO0mw==,2019-04-01,-34.56867,-58.44194,Belgrano,190.0,128.0,48500.0,PH 3 amb terraza parrilla sin expensas Belgrano,PH,Alquiler
QXzZ3Tqgw0lcWmQGTu2zIA==,2019-04-01,-34.6210253,-58.4332695,Caballito,52.0,52.0,13000.0,Departamento - Caballito,Oficina,Alquiler
RanJgcvml6fI5FpQgR622Q==,2019-04-01,-34.602713,-58.427605,Almagro,72.0,64.0,24000.0,3 AMBIENTES AL FRENTE CON BALCON COCHERA FIJA CUBIERTA BAULERA Y SEGURIDAD,Departamento,Alquiler
7m0GUwwDXz0OhoSaCLZ48A==,2019-04-01,-34.61676,-58.42103,Almagro,51.0,45.0,15000.0,Departamento de 3 ambientes en Alquiler en Almagro,Departamento,Alquiler
24AsW7SbzmSIWPaielO7zw==,2019-04-01,-34.5708282,-58.4310714,Palermo,63.0,58.0,17000.0,3 ambientes con balcón aterrazado en alquiler en Las Cañitas.,Departamento,Alquiler
dKByBj3v7g3ZjTYZzgyEAQ==,2019-04-01,-34.5598689,-58.4647747,Belgrano,90.0,85.0,22000.0,Departamento - Belgrano 3 AMB DIVINO!!!!!!!!,Departamento,Alquiler
SIMLTjSbntv5VZKZ4YELTw==,2019-04-01,-34.6312744,-58.4537029,Caballito,69.0,64.0,17000.0,Luminoso semipiso de 3 amb. al cfte con balcón - Caballito,Departamento,Alquiler
Xvoptoz2cupkEemsZc6tOA==,2019-04-01,,,Barrio Norte,76.0,68.0,24000.0,Departamento - Barrio Norte,Departamento,Alquiler
9HXB0tZgnAUh8px4IjSIQQ==,2019-04-01,-34.638543,-58.463518,Flores,197.0,134.0,35000.0,Alquiler PH con terraza en Flores.,PH,Alquiler
kvdqWzzVSC+hygp+6nW5QQ==,2019-04-01,-34.6457089,-58.4672788,Flores,98.0,90.0,24000.0,Alquiler 24 meses - Amoblado bajas expensas,Departamento,Alquiler
QOqd0v9d4495zK7Eejsvuw==,2019-04-01,-34.564571,-58.436685,Belgrano,109.0,109.0,35000.0,DEPTO 4 AMB C/DEP Y COCHERA BAJO BELGRANO,Departamento,Alquiler
n+9PpjijlAySOyZmVF9lGQ==,2019-04-01,-34.592743,-58.406147,Barrio Norte,159.0,145.0,45000.0,Alquiler Departamento en Barrio Norte Capital Federal AV. SANTA FE 2800,Departamento,Alquiler
gMC2z45M5Ul82EAFSkRzRw==,2019-03-04,-34.5983754,-58.4249183,Almagro,31.0,28.0,12000.0,Departamento de 1 ambiente en Alquiler en Almagro,Departamento,Alquiler
zEZRqyirddAig0yqHMJ/Wg==,2019-03-04,-34.5983754,-58.4249183,Almagro,31.0,28.0,12000.0,Departamento de 1 ambiente en Alquiler en Almagro,Departamento,Alquiler
oe3TO/GM7DbFNZpX+/ZE5A==,2019-03-04,,,Palermo,33.0,30.0,18900.0,Excelente Dpto 1 amb Apto Profesional FULL AMENITIES!,Departamento,Alquiler
fIzCMjrzqsdencv5aZfqag==,2019-03-04,-34.5585893,-58.4494088,Belgrano,70.0,64.0,20000.0,Departamento - Belgrano C,Departamento,Alquiler
PrIcFStXF41YFVKsTdkKdw==,2019-03-04,-34.61203,-58.432762,Caballito,30.0,30.0,9500.0,ALQUILER MONOAMBIENTE LUMINOSO C BALCON,Departamento,Alquiler
BWCOWgrCBzilwvy/ZQ34Ag==,2019-03-04,-34.6141372,-58.4597162,Caballito,50.0,45.0,14900.0,2 amb Hermoso!!! Vista Privilegiada !!! Piso Alto!!!,Departamento,Alquiler
